timestamp_ms,speed_kmh,rpm,accel_x,accel_y,accel_z,roll,pitch,g_force,latitude,longitude,heading,lap,distance_m,faults
77160,118.57,67393.6,-0.9979,1.3079,10.0372,6.6,9.31,1.037,12.97973,77.579658,125.6,1,1687.3,0x0
77170,118.63,67430.5,-1.7354,1.6501,9.8832,6.66,9.31,1.037,12.979723,77.579667,125.8,1,1687.6,0x0
77180,118.61,67417.1,-2.4251,0.9096,9.6538,6.63,9.41,1.019,12.979717,77.579676,125.4,1,1687.9,0x0
77190,118.61,67421.1,-2.0999,1.5453,9.7569,6.68,9.46,1.029,12.979711,77.579685,126.4,1,1688.2,0x0
77200,118.52,67369.3,-1.7885,0.7511,9.7431,6.62,9.48,1.013,12.979705,77.579694,126.7,1,1688.6,0x0
77210,118.53,67375.2,-1.672,0.3851,9.8167,6.52,9.48,1.016,12.979698,77.579702,126.3,1,1688.9,0x0
77220,118.63,67430.3,-2.1511,0.7832,9.9874,6.5,9.54,1.044,12.979692,77.579711,124.6,1,1689.2,0x0
77230,118.52,67370.8,-2.2724,1.2073,9.8436,6.52,9.61,1.037,12.979686,77.57972,126.2,1,1689.6,0x0
77240,118.6,67413.5,-1.6756,1.4006,9.8124,6.56,9.61,1.025,12.97968,77.579729,126.7,1,1689.9,0x0
77250,118.6,67414.2,-1.4901,0.9502,9.7778,6.55,9.61,1.013,12.979673,77.579738,125.6,1,1690.2,0x0
77260,118.6,67414.5,-2.8449,1.3615,9.9009,6.57,9.73,1.059,12.979667,77.579747,125.2,1,1690.5,0x0
77270,118.65,67444.5,-1.6049,0.9674,9.8294,6.55,9.73,1.02,12.979661,77.579755,127.9,1,1690.9,0x0
77280,118.76,67502.4,-2.5824,0.7246,9.6712,6.5,9.84,1.023,12.979654,77.579764,126.3,1,1691.2,0x0
77290,118.89,67580.7,-2.4391,1.3471,9.8808,6.51,9.93,1.047,12.979648,77.579773,125.3,1,1691.5,0x0
77300,118.82,67536.9,-1.7898,0.2609,9.7643,6.42,9.94,1.012,12.979642,77.579782,126.0,1,1691.9,0x0
77310,118.97,67625.9,-2.147,0.9156,9.7736,6.4,10.0,1.024,12.979636,77.579791,125.3,1,1692.2,0x0
77320,119.1,67696.0,-1.3872,0.9977,10.0024,6.38,9.95,1.034,12.97963,77.5798,124.9,1,1692.5,0x0
77330,118.89,67578.5,-2.6227,1.4022,9.8555,6.42,10.06,1.049,12.979624,77.579809,124.2,1,1692.9,0x0
77340,119.12,67711.6,-3.2064,0.7185,9.9797,6.37,10.2,1.071,12.979617,77.579818,126.9,1,1693.2,0x0
77350,119.2,67752.4,-2.1555,0.8876,9.8227,6.33,10.25,1.029,12.979611,77.579827,127.3,1,1693.5,0x0
77360,119.25,67784.9,-1.9952,0.823,9.8153,6.3,10.28,1.024,12.979604,77.579835,127.3,1,1693.9,0x0
77370,119.22,67763.3,-1.5525,0.3617,9.8097,6.21,10.25,1.013,12.979597,77.579844,129.1,1,1694.2,0x0
77380,119.16,67732.2,-1.886,0.8309,9.6699,6.19,10.26,1.008,12.979591,77.579853,126.9,1,1694.5,0x0
77390,119.17,67735.3,-2.1079,0.9703,9.8231,6.17,10.3,1.029,12.979584,77.579861,129.6,1,1694.8,0x0
77400,119.23,67772.9,-1.675,0.8468,9.8983,6.15,10.3,1.027,12.979578,77.57987,127.1,1,1695.2,0x0
77410,119.32,67822.9,-2.1905,0.3955,9.7478,6.07,10.32,1.019,12.979571,77.579878,129.5,1,1695.5,0x0
77420,119.36,67847.5,-1.7989,0.7908,9.6635,6.06,10.32,1.005,12.979564,77.579887,131.7,1,1695.8,0x0
77430,119.3,67809.4,-1.9265,0.748,9.7073,6.03,10.35,1.012,12.979557,77.579895,130.4,1,1696.2,0x0
77440,119.28,67800.2,-1.2015,0.9528,9.8364,6.0,10.29,1.015,12.97955,77.579903,131.8,1,1696.5,0x0
77450,119.53,67942.4,-1.5944,1.4449,10.1934,6.05,10.24,1.062,12.979543,77.579911,132.3,1,1696.8,0x0
77460,119.36,67844.2,-1.6674,0.5767,9.8756,6.0,10.23,1.023,12.979536,77.57992,130.6,1,1697.2,0x0
77470,119.28,67801.3,-1.945,1.0292,9.8566,6.02,10.24,1.029,12.979528,77.579928,133.4,1,1697.5,0x0
77480,119.19,67749.1,-1.5316,0.7395,10.0388,5.99,10.23,1.038,12.979521,77.579936,132.2,1,1697.8,0x0
77490,119.09,67693.3,-1.9663,0.997,9.8883,5.98,10.24,1.033,12.979514,77.579944,129.7,1,1698.2,0x0
77500,119.13,67714.4,-2.6667,0.6857,9.8417,5.95,10.34,1.042,12.979508,77.579953,127.6,1,1698.5,0x0
77510,119.07,67679.0,-1.3484,1.0128,9.9689,5.96,10.28,1.031,12.979501,77.579962,128.1,1,1698.8,0x0
77520,119.1,67697.7,-2.6426,0.8735,9.7659,5.94,10.4,1.035,12.979495,77.57997,126.0,1,1699.2,0x0
77530,119.18,67742.3,-2.2373,0.7507,9.7006,5.89,10.45,1.018,12.979488,77.579979,125.5,1,1699.5,0x0
77540,119.07,67680.2,-2.0559,0.1896,9.7784,5.79,10.47,1.019,12.979483,77.579989,123.9,1,1699.8,0x0
77550,119.14,67720.1,-1.3832,0.1997,9.9232,5.71,10.42,1.022,12.979476,77.579997,126.1,1,1700.1,0x0
77560,119.02,67651.8,-0.7029,0.5139,9.7236,5.66,10.3,0.995,12.979469,77.580006,130.5,1,1700.5,0x0
77570,118.91,67591.6,-1.4662,0.7863,9.7876,5.64,10.27,1.012,12.979462,77.580014,130.6,1,1700.8,0x0
77580,118.9,67583.6,-1.1226,0.4025,9.7963,5.59,10.19,1.006,12.979455,77.580022,130.3,1,1701.1,0x0
77590,118.91,67589.6,-2.7708,0.5103,9.8472,5.54,10.31,1.044,12.979449,77.580031,127.8,1,1701.5,0x0
77600,118.92,67595.6,-2.5136,1.013,9.7133,5.54,10.38,1.028,12.979443,77.58004,125.1,1,1701.8,0x0
77610,118.89,67578.5,-1.9275,0.807,9.8881,5.52,10.4,1.03,12.979437,77.580049,124.9,1,1702.1,0x0
77620,118.79,67519.7,-1.8933,1.3674,9.882,5.56,10.39,1.035,12.979431,77.580058,123.7,1,1702.5,0x0
77630,118.79,67520.7,-1.9011,0.871,9.8443,5.57,10.4,1.026,12.979425,77.580067,124.7,1,1702.8,0x0
77640,118.67,67455.0,-1.5315,0.9075,9.942,5.55,10.35,1.03,12.979419,77.580076,122.6,1,1703.1,0x0
77650,118.6,67414.3,-1.7063,0.6328,9.8541,5.51,10.35,1.021,12.979413,77.580085,126.7,1,1703.4,0x0
77660,118.69,67466.5,-2.0056,0.6149,9.7532,5.48,10.38,1.017,12.979406,77.580094,127.7,1,1703.8,0x0
77670,118.52,67368.5,-2.031,0.8753,9.8496,5.49,10.4,1.029,12.979399,77.580102,130.2,1,1704.1,0x0
77680,118.61,67420.2,-2.3611,0.8054,9.8208,5.47,10.46,1.033,12.979392,77.580111,129.5,1,1704.4,0x0
77690,118.48,67345.4,-1.1876,0.8986,9.7283,5.46,10.37,1.003,12.979386,77.580119,129.6,1,1704.8,0x0
77700,118.43,67318.6,-2.1935,0.5464,9.8353,5.41,10.42,1.029,12.979379,77.580127,129.5,1,1705.1,0x0
77710,118.55,67385.4,-3.4932,0.9499,9.8176,5.42,10.6,1.067,12.979372,77.580136,127.3,1,1705.4,0x0
77720,118.76,67503.1,-1.7141,0.2422,9.7576,5.34,10.61,1.01,12.979366,77.580145,126.0,1,1705.8,0x0
77730,118.77,67509.5,-1.5386,0.8229,9.7352,5.32,10.57,1.008,12.97936,77.580154,127.3,1,1706.1,0x0
77740,118.66,67450.0,-1.836,0.3876,9.7155,5.27,10.58,1.009,12.979354,77.580163,123.3,1,1706.4,0x0
77750,118.59,67407.5,-1.7087,1.0881,9.9368,5.29,10.55,1.034,12.979348,77.580172,124.7,1,1706.7,0x0
77760,118.63,67431.2,-1.3361,0.6985,9.859,5.27,10.48,1.017,12.979341,77.580181,125.8,1,1707.1,0x0
77770,118.76,67505.9,-1.2094,0.5655,9.772,5.24,10.41,1.005,12.979335,77.580189,128.3,1,1707.4,0x0
77780,118.74,67493.9,-2.7203,0.7428,9.8138,5.21,10.52,1.041,12.979329,77.580198,126.2,1,1707.7,0x0
77790,118.63,67428.6,-1.4639,0.5351,9.763,5.18,10.49,1.008,12.979323,77.580207,124.0,1,1708.1,0x0
77800,118.44,67321.4,-1.5814,0.4665,9.7843,5.15,10.47,1.011,12.979316,77.580216,125.7,1,1708.4,0x0
77810,118.38,67289.8,-1.2615,0.8198,9.8549,5.16,10.4,1.016,12.97931,77.580225,127.1,1,1708.7,0x0
77820,118.45,67329.5,-2.8041,0.7477,9.9144,5.14,10.51,1.053,12.979303,77.580233,128.5,1,1709.0,0x0
77830,118.49,67353.1,-3.0462,0.5932,10.066,5.1,10.63,1.074,12.979296,77.580241,131.9,1,1709.4,0x0
77840,118.5,67355.8,-1.6284,0.0416,9.643,4.99,10.61,0.997,12.979289,77.580249,133.1,1,1709.7,0x0
77850,118.63,67427.7,-1.2308,0.5123,9.8703,4.94,10.54,1.015,12.979282,77.580258,132.2,1,1710.0,0x0
77860,118.72,67483.6,-2.7629,0.6131,9.828,4.91,10.64,1.043,12.979274,77.580265,135.0,1,1710.4,0x0
77870,118.52,67365.6,-2.289,0.4701,9.6439,4.85,10.71,1.012,12.979267,77.580273,135.2,1,1710.7,0x0
77880,118.47,67339.9,-1.5446,0.5841,9.8291,4.81,10.67,1.016,12.979259,77.58028,138.6,1,1711.0,0x0
77890,118.57,67396.4,-1.418,0.6914,9.7988,4.8,10.62,1.012,12.979251,77.580287,138.1,1,1711.4,0x0
77900,118.6,67411.6,-2.5446,-0.1884,9.6999,4.68,10.71,1.022,12.979243,77.580295,138.1,1,1711.7,0x0
77910,118.74,67491.1,-1.1258,0.4148,9.9376,4.63,10.61,1.02,12.979235,77.580302,137.8,1,1712.0,0x0
77920,118.84,67552.6,-2.0079,0.7013,9.9053,4.62,10.63,1.033,12.979227,77.580309,138.7,1,1712.3,0x0
77930,118.8,67527.5,-2.086,0.9835,9.9376,4.63,10.67,1.04,12.979219,77.580317,135.4,1,1712.7,0x0
77940,118.87,67565.3,-1.5086,0.3881,9.8123,4.58,10.63,1.013,12.979212,77.580325,136.1,1,1713.0,0x0
77950,119.0,67641.3,-2.0698,0.7354,9.9084,4.58,10.66,1.035,12.979203,77.580332,140.4,1,1713.3,0x0
77960,119.32,67823.3,-1.4026,0.7151,9.8469,4.58,10.61,1.017,12.979195,77.580339,139.7,1,1713.7,0x0
77970,119.1,67697.4,-1.8383,0.1354,9.8012,4.5,10.6,1.017,12.979187,77.580346,139.7,1,1714.0,0x0
77980,118.99,67635.2,-1.5468,0.8535,9.7935,4.5,10.58,1.014,12.979179,77.580353,140.4,1,1714.3,0x0
77990,119.08,67684.6,-2.6226,0.7796,9.8321,4.51,10.67,1.04,12.979171,77.58036,140.9,1,1714.7,0x0
78000,119.06,67676.3,-2.1296,0.3166,9.8843,4.45,10.7,1.031,12.979162,77.580367,139.8,1,1715.0,0x0
78010,119.12,67709.5,-2.4733,0.5623,9.7881,4.44,10.76,1.031,12.979154,77.580374,139.2,1,1715.3,0x0
78020,118.95,67612.6,-1.8637,0.249,9.8853,4.37,10.76,1.026,12.979146,77.580381,141.1,1,1715.6,0x0
78030,118.86,67562.0,-1.7466,-0.0427,9.6556,4.27,10.75,1.0,12.979138,77.580388,138.9,1,1716.0,0x0
78040,118.75,67500.5,-1.5534,0.3081,9.7832,4.21,10.71,1.01,12.97913,77.580395,138.9,1,1716.3,0x0
78050,118.58,67405.0,-1.0771,0.0048,9.836,4.11,10.62,1.009,12.979122,77.580402,141.8,1,1716.6,0x0
78060,118.64,67434.5,-1.7232,-0.1103,9.8134,4.02,10.61,1.016,12.979113,77.580409,140.3,1,1717.0,0x0
78070,118.92,67594.8,-2.7627,0.4282,9.8117,4.01,10.72,1.04,12.979106,77.580417,136.7,1,1717.3,0x0
78080,118.85,67552.8,-2.0654,0.0496,9.8923,3.95,10.75,1.03,12.979097,77.580424,140.1,1,1717.6,0x0
78090,118.74,67493.6,-2.3146,0.3808,9.9499,3.9,10.78,1.042,12.979089,77.580431,139.7,1,1718.0,0x0
78100,118.68,67461.1,-2.1883,0.6785,9.7236,3.9,10.82,1.018,12.979081,77.580438,140.9,1,1718.3,0x0
78110,118.7,67472.1,-2.2805,1.0377,9.7777,3.94,10.86,1.029,12.979073,77.580445,138.5,1,1718.6,0x0
78120,118.63,67432.2,-2.2566,0.2155,9.9859,3.9,10.9,1.044,12.979065,77.580452,138.1,1,1718.9,0x0
78130,118.52,67367.6,-2.5399,0.4211,9.7228,3.89,10.98,1.025,12.979057,77.58046,137.6,1,1719.3,0x0
78140,118.38,67289.3,-2.3328,-0.1198,9.5524,3.77,11.03,1.002,12.979049,77.580467,139.5,1,1719.6,0x0
78150,118.32,67253.6,-2.6453,0.4591,9.7648,3.73,11.1,1.032,12.979041,77.580474,140.2,1,1719.9,0x0
78160,118.34,67263.3,-2.5765,0.1773,9.867,3.68,11.18,1.04,12.979033,77.580481,138.0,1,1720.3,0x0
78170,118.35,67270.2,-2.7871,-0.4689,9.8566,3.55,11.28,1.045,12.979025,77.580488,139.6,1,1720.6,0x0
78180,118.21,67194.4,-1.7517,0.2905,9.7673,3.53,11.27,1.012,12.979016,77.580495,143.1,1,1720.9,0x0
78190,118.11,67134.0,-2.4238,-0.1647,9.7269,3.42,11.33,1.022,12.979008,77.580501,141.1,1,1721.2,0x0
78200,117.99,67065.1,-2.6603,0.8,9.8053,3.44,11.42,1.039,12.979,77.580508,143.3,1,1721.6,0x0
78210,117.89,67009.5,-2.7888,0.0961,9.7862,3.38,11.51,1.037,12.978991,77.580514,144.0,1,1721.9,0x0
78220,117.73,66918.3,-2.5942,0.2219,9.7581,3.32,11.58,1.03,12.978983,77.580521,143.8,1,1722.2,0x0
78230,117.75,66928.5,-0.9091,-0.0565,10.0231,3.26,11.45,1.026,12.978974,77.580527,143.1,1,1722.6,0x0
78240,117.8,66957.8,-2.2488,0.8447,9.8204,3.3,11.49,1.031,12.978966,77.580534,141.1,1,1722.9,0x0
78250,117.56,66825.1,-2.7611,0.2558,9.6747,3.26,11.58,1.026,12.978958,77.580541,139.4,1,1723.2,0x0
78260,117.45,66758.8,-1.3192,0.34,9.8414,3.21,11.51,1.013,12.97895,77.580548,139.3,1,1723.5,0x0
78270,117.54,66812.5,-1.9337,0.4232,9.8017,3.19,11.5,1.019,12.978942,77.580555,137.1,1,1723.9,0x0
78280,117.38,66720.9,-1.8253,0.5453,9.7274,3.2,11.47,1.01,12.978934,77.580563,138.4,1,1724.2,0x0
78290,117.3,66674.4,-2.2791,0.5911,9.856,3.22,11.51,1.033,12.978926,77.580569,144.1,1,1724.5,0x0
78300,117.39,66727.9,-2.1696,0.0919,9.7852,3.15,11.52,1.022,12.978917,77.580575,145.5,1,1724.8,0x0
78310,117.64,66866.1,-2.19,0.209,9.7222,3.1,11.54,1.016,12.978908,77.580581,145.3,1,1725.2,0x0
78320,117.64,66869.1,-2.8934,0.4418,9.9397,3.08,11.63,1.056,12.9789,77.580588,142.0,1,1725.5,0x0
78330,117.75,66930.4,-3.1015,0.12,9.9226,3.03,11.74,1.06,12.978891,77.580594,143.5,1,1725.8,0x0
78340,117.56,66819.6,-0.6849,-0.3781,9.65,2.94,11.58,0.987,12.978883,77.580601,143.4,1,1726.1,0x0
78350,117.38,66721.4,-2.4722,-0.1351,9.9071,2.87,11.63,1.041,12.978874,77.580607,144.1,1,1726.5,0x0
78360,117.33,66689.8,-1.8837,-0.0159,9.5921,2.8,11.63,0.996,12.978866,77.580613,144.8,1,1726.8,0x0
78370,117.22,66629.8,-2.2305,0.4132,9.7629,2.8,11.65,1.022,12.978858,77.58062,140.0,1,1727.1,0x0
78380,117.26,66650.4,-2.0078,-0.0598,9.942,2.73,11.66,1.034,12.97885,77.580627,140.1,1,1727.5,0x0
78390,117.39,66725.4,-1.9106,0.0643,9.8024,2.69,11.64,1.018,12.978842,77.580634,140.5,1,1727.8,0x0
78400,117.24,66643.1,-1.5766,0.3102,9.9124,2.69,11.59,1.024,12.978833,77.580641,141.4,1,1728.1,0x0
78410,117.21,66625.3,-2.0713,-0.3984,9.6901,2.59,11.6,1.011,12.978825,77.580647,145.3,1,1728.4,0x0
78420,117.19,66613.1,-1.5696,-0.0261,9.7397,2.52,11.54,1.006,12.978816,77.580653,146.0,1,1728.8,0x0
78430,117.25,66644.4,-2.2246,0.1819,9.844,2.49,11.56,1.029,12.978808,77.58066,142.4,1,1729.1,0x0
78440,117.12,66573.3,-1.2224,-0.4566,9.8827,2.4,11.47,1.016,12.978799,77.580666,146.3,1,1729.4,0x0
78450,117.14,66585.3,-2.4453,-0.1574,9.9001,2.34,11.52,1.04,12.97879,77.580672,147.8,1,1729.7,0x0
78460,117.21,66624.8,-1.9096,-0.2167,9.7561,2.28,11.5,1.014,12.978781,77.580677,150.5,1,1730.1,0x0
78470,117.35,66701.3,-1.0655,0.3128,9.7514,2.26,11.4,1.0,12.978772,77.580682,148.7,1,1730.4,0x0
78480,117.24,66637.8,-2.0625,0.0228,9.5926,2.23,11.42,1.0,12.978763,77.580688,150.4,1,1730.7,0x0
78490,117.3,66672.0,-1.3667,0.1715,9.7109,2.22,11.34,1.0,12.978753,77.580693,150.0,1,1731.0,0x0
78500,117.37,66715.3,-2.3308,-0.314,9.6996,2.13,11.38,1.017,12.978744,77.580698,153.7,1,1731.4,0x0
78510,117.45,66760.1,-2.2138,-0.5361,9.6098,2.02,11.41,1.007,12.978735,77.580703,153.8,1,1731.7,0x0
78520,117.3,66671.9,-2.2082,0.0424,9.9084,1.99,11.43,1.035,12.978725,77.580708,153.0,1,1732.0,0x0
78530,117.25,66644.8,-2.6877,0.0092,9.9868,1.95,11.5,1.054,12.978716,77.580713,153.5,1,1732.3,0x0
78540,117.39,66723.8,-2.2178,0.1907,9.9722,1.94,11.53,1.042,12.978706,77.580717,156.1,1,1732.7,0x0
78550,117.54,66809.6,-1.1194,0.3706,9.7682,1.94,11.43,1.003,12.978697,77.580721,154.8,1,1733.0,0x0
78560,117.68,66892.0,-2.4187,0.2739,9.8829,1.93,11.49,1.038,12.978687,77.580726,156.0,1,1733.3,0x0
78570,117.71,66905.9,-1.9391,0.3272,9.7963,1.92,11.49,1.019,12.978677,77.580731,154.5,1,1733.6,0x0
78580,117.77,66943.1,-2.165,-0.3986,9.9087,1.83,11.5,1.035,12.978668,77.580735,153.6,1,1734.0,0x0
78590,117.74,66926.3,-1.3629,0.4036,9.6939,1.85,11.43,0.999,12.978658,77.58074,156.4,1,1734.3,0x0
78600,117.55,66819.1,-2.0636,-0.1885,9.9252,1.8,11.45,1.034,12.978649,77.580744,155.7,1,1734.6,0x0
78610,117.66,66880.3,-2.1946,0.3003,9.941,1.8,11.47,1.038,12.978639,77.580749,153.8,1,1735.0,0x0
78620,117.67,66884.4,-1.4272,0.1082,9.7317,1.78,11.41,1.003,12.978629,77.580753,155.4,1,1735.3,0x0
78630,117.43,66746.7,-1.9339,0.258,9.7055,1.76,11.4,1.009,12.97862,77.580758,156.6,1,1735.6,0x0
78640,117.49,66785.1,-1.8999,-0.1694,9.8864,1.73,11.39,1.026,12.97861,77.580763,154.2,1,1735.9,0x0
78650,117.43,66748.8,-2.3783,0.3292,9.8859,1.74,11.43,1.037,12.978601,77.580767,152.7,1,1736.3,0x0
78660,117.64,66869.8,-2.3684,-0.0531,9.7722,1.7,11.48,1.025,12.978592,77.580773,152.2,1,1736.6,0x0
78670,117.8,66959.8,-1.8212,-0.1294,9.7445,1.66,11.46,1.011,12.978582,77.580778,150.6,1,1736.9,0x0
78680,117.84,66983.4,-2.4308,0.0482,9.9368,1.63,11.51,1.043,12.978573,77.580783,152.2,1,1737.2,0x0
78690,117.74,66927.0,-1.232,-0.4149,9.8097,1.55,11.41,1.009,12.978563,77.580788,153.7,1,1737.6,0x0
78700,117.78,66947.9,-1.8527,-0.0533,9.8238,1.52,11.4,1.019,12.978554,77.580792,155.0,1,1737.9,0x0
78710,117.82,66970.5,-1.0492,-0.3061,9.6877,1.46,11.29,0.994,12.978544,77.580796,157.7,1,1738.2,0x0
78720,117.72,66913.8,-1.3608,-0.344,9.8959,1.39,11.23,1.019,12.978534,77.5808,159.1,1,1738.5,0x0
78730,117.47,66771.2,-1.9171,-0.365,9.7139,1.34,11.21,1.01,12.978524,77.580803,163.4,1,1738.9,0x0
78740,117.58,66835.9,-2.2806,-0.2607,10.0124,1.26,11.24,1.047,12.978514,77.580807,159.9,1,1739.2,0x0
78750,117.46,66764.6,-2.9634,0.1518,9.7931,1.26,11.35,1.043,12.978504,77.580811,157.2,1,1739.5,0x0
78760,117.45,66758.7,-3.0842,-0.6981,9.76,1.16,11.47,1.046,12.978495,77.580816,155.5,1,1739.9,0x0
78770,117.53,66806.0,-1.9069,-0.9879,9.7151,1.03,11.46,1.014,12.978485,77.580821,152.7,1,1740.2,0x0
78780,117.76,66933.4,-1.4575,0.1137,9.8867,1.01,11.4,1.019,12.978476,77.580825,154.6,1,1740.5,0x0
78790,117.76,66937.4,-2.0321,-0.0838,9.8542,0.99,11.4,1.026,12.978466,77.58083,157.1,1,1740.8,0x0
78800,117.76,66936.5,-2.1345,0.2429,9.7831,0.99,11.43,1.021,12.978456,77.580834,156.9,1,1741.2,0x0
78810,117.77,66941.6,-2.1612,0.2634,9.7013,1.01,11.46,1.014,12.978447,77.580838,156.1,1,1741.5,0x0
78820,117.7,66901.9,-1.8593,0.1064,9.785,1.0,11.44,1.015,12.978437,77.580842,157.9,1,1741.8,0x0
78830,117.73,66919.5,-2.1196,-0.148,9.8434,0.96,11.46,1.027,12.978427,77.580847,157.3,1,1742.1,0x0
78840,117.77,66942.9,-1.6687,-0.4625,9.8686,0.88,11.41,1.021,12.978418,77.580851,155.7,1,1742.5,0x0
78850,117.73,66918.0,-1.3609,-0.1007,9.7726,0.85,11.33,1.006,12.978408,77.580856,153.9,1,1742.8,0x0
78860,117.76,66935.0,-2.8628,0.0684,9.7432,0.87,11.43,1.035,12.978398,77.58086,155.2,1,1743.1,0x0
78870,117.43,66750.6,-2.8438,-0.3984,9.8334,0.82,11.52,1.044,12.978389,77.580865,154.0,1,1743.4,0x0
78880,117.54,66810.4,-1.0312,0.3815,9.8756,0.85,11.42,1.013,12.978379,77.58087,155.7,1,1743.8,0x0
78890,117.4,66733.8,-1.6796,-0.1132,9.8436,0.82,11.38,1.018,12.97837,77.580874,155.7,1,1744.1,0x0
78900,117.46,66767.1,-1.7313,-0.2933,9.7589,0.77,11.36,1.011,12.97836,77.580879,152.9,1,1744.4,0x0
78910,117.44,66756.9,-2.2894,-0.4705,9.7254,0.71,11.4,1.02,12.978351,77.580884,154.0,1,1744.8,0x0
78920,117.28,66663.5,-2.4611,-0.4082,9.7976,0.67,11.44,1.031,12.978341,77.580889,153.8,1,1745.1,0x0
78930,117.12,66570.1,-1.2474,-0.6053,9.9728,0.58,11.34,1.026,12.978332,77.580894,150.6,1,1745.4,0x0
78940,117.06,66540.7,-1.8784,-0.9259,9.8205,0.47,11.33,1.024,12.978323,77.580899,151.5,1,1745.7,0x0
78950,117.0,66505.8,-1.5489,-0.172,9.848,0.42,11.28,1.016,12.978314,77.580904,149.4,1,1746.1,0x0
78960,116.88,66437.4,-2.4204,-0.5231,9.8396,0.38,11.32,1.034,12.978305,77.58091,148.0,1,1746.4,0x0
78970,116.8,66388.6,-1.7438,-0.3919,9.8043,0.33,11.29,1.016,12.978296,77.580916,147.8,1,1746.7,0x0
78980,116.78,66379.6,-2.4595,0.0523,9.617,0.33,11.36,1.012,12.978287,77.580922,148.2,1,1747.0,0x0
78990,116.82,66399.4,-2.2891,-0.0459,9.6005,0.31,11.4,1.006,12.978278,77.580927,148.9,1,1747.4,0x0
79000,116.82,66404.5,-0.9327,-0.5244,9.6686,0.24,11.28,0.992,12.978269,77.580932,151.5,1,1747.7,0x0
79010,116.71,66336.5,-1.4922,-0.1748,9.792,0.21,11.22,1.01,12.97826,77.580937,151.6,1,1748.0,0x0
79020,116.65,66302.9,-0.815,-0.585,9.7496,0.14,11.09,0.999,12.978251,77.580943,149.1,1,1748.3,0x0
79030,116.62,66285.5,-1.6744,-0.5019,9.657,0.07,11.06,1.0,12.978242,77.580949,147.9,1,1748.6,0x0
79040,116.57,66257.6,-1.9798,0.1037,9.8413,0.08,11.06,1.023,12.978233,77.580954,148.1,1,1749.0,0x0
79050,116.38,66149.9,-3.1712,-0.3596,9.9812,0.04,11.2,1.068,12.978224,77.58096,148.5,1,1749.3,0x0
79060,116.46,66197.3,-2.7829,-0.1433,9.7103,0.02,11.29,1.03,12.978215,77.580965,151.1,1,1749.6,0x0
79070,116.53,66237.8,-2.1871,-0.2864,9.9675,-0.02,11.32,1.041,12.978206,77.58097,151.0,1,1749.9,0x0
79080,116.41,66169.6,-1.1989,-0.1208,9.6906,-0.04,11.23,0.995,12.978197,77.580976,150.6,1,1750.3,0x0
79090,116.42,66176.6,-1.6452,-0.52,9.7711,-0.1,11.2,1.011,12.978188,77.580981,149.7,1,1750.6,0x0
79100,116.37,66145.4,-2.1369,-0.4314,9.9139,-0.15,11.21,1.035,12.978179,77.580986,149.1,1,1750.9,0x0
79110,116.2,66049.3,-2.4445,-0.0876,9.8558,-0.17,11.26,1.035,12.97817,77.580992,147.8,1,1751.2,0x0
79120,116.31,66113.3,-2.9694,-0.8147,9.679,-0.26,11.37,1.035,12.978161,77.580998,149.0,1,1751.6,0x0
79130,116.18,66035.3,-2.4413,-0.9642,9.8802,-0.36,11.44,1.042,12.978152,77.581003,147.5,1,1751.9,0x0
79140,116.1,65994.5,-1.6834,-0.4739,9.8127,-0.41,11.39,1.016,12.978143,77.581009,146.3,1,1752.2,0x0
79150,116.07,65977.7,-2.3456,-0.1304,9.7024,-0.42,11.44,1.018,12.978135,77.581016,144.9,1,1752.5,0x0
79160,115.87,65860.3,-1.8413,-0.7044,9.8729,-0.51,11.43,1.026,12.978126,77.581021,147.7,1,1752.8,0x0
79170,115.72,65774.8,-2.4238,-0.3226,9.7299,-0.54,11.49,1.023,12.978117,77.581027,150.5,1,1753.2,0x0
79180,115.84,65843.1,-2.7377,-0.7415,9.7472,-0.63,11.57,1.035,12.978108,77.581032,148.2,1,1753.5,0x0
79190,116.02,65947.3,-1.1516,-0.6208,9.8854,-0.7,11.48,1.016,12.978099,77.581038,149.4,1,1753.8,0x0
79200,116.08,65982.8,-0.7318,-0.3982,9.592,-0.75,11.33,0.981,12.978091,77.581043,146.7,1,1754.1,0x0
79210,116.12,66006.4,-1.2995,-0.5138,9.7714,-0.82,11.27,1.006,12.978082,77.58105,144.9,1,1754.5,0x0
79220,116.02,65949.2,-1.909,-0.1713,9.89,-0.83,11.25,1.027,12.978073,77.581055,147.5,1,1754.8,0x0
79230,116.08,65978.3,-1.8882,-0.5259,9.6795,-0.9,11.25,1.007,12.978065,77.581062,144.5,1,1755.1,0x0
79240,116.02,65949.1,-0.9899,-0.2705,9.543,-0.92,11.14,0.978,12.978056,77.581067,148.0,1,1755.4,0x0
79250,116.08,65982.1,-2.246,-0.6786,9.911,-0.99,11.18,1.038,12.978047,77.581073,149.4,1,1755.7,0x0
79260,116.01,65941.0,-2.0637,-0.6816,9.6995,-1.06,11.2,1.013,12.978038,77.581078,148.3,1,1756.1,0x0
79270,115.9,65881.4,-1.7158,-0.8057,10.0129,-1.13,11.17,1.039,12.978029,77.581084,146.9,1,1756.4,0x0
79280,115.7,65763.2,-2.6132,-0.4552,9.8681,-1.16,11.25,1.042,12.978021,77.58109,144.4,1,1756.7,0x0
